season_id,week_id,celebrity_name,placement_final,is_male,age,age_squared,age_centered,age_bucket_young,age_bucket_mid,age_bucket_old,industry_category,is_international,log_us_state_pop,ballroom_partner,"industry_Business, Controversial & Special Roles","industry_Fashion, Beauty & Modeling","industry_Media, News & Communication",industry_Music & Dance,industry_Performing Arts & Entertainment,industry_Public Service & Specialized Professions,industry_Sports & Physical Performance,celebrity_previous_seasons,partner_previous_seasons,celebrity_gender,ballroom_partner_gender,judge1_score,judge2_score,judge3_score,judge4_score,result_status,pro_id,pro_prev_wins,pro_avg_rank,same_sex_pair,judge_score_raw,z_score,prev_z_score,score_trend,is_top_score,perfect_score,judge_score_stddev,judge_rank,is_bottom_two,times_in_bottom,cumulative_avg_score,teflon_factor,weeks_survived,season_era,voting_rule_type,judge_save_active,elimination_count,rule_method,celeb_idx,pro_idx,week_idx,season_idx,judge_score_pct,judge_rank_score
1,3,John O'Hurley,2,1,50,2500,11.213776722090259,0,1,0,Performing Arts & Entertainment,0,6.144078091843605,Charlotte Jorgensen,False,False,False,False,True,False,False,0,0,male,female,9.0,8.0,7.0,,0,12,0,6.814726840855107,0,24.0,0.5633905456098738,1.3120490606272972,-0.7486585150174234,0,0,0.816496580927726,2.0,0,0.0,23.0,0,3,1,0,0,1,0,189,11,2,0,0.9230769230769231,0.75
1,4,John O'Hurley,2,1,50,2500,11.213776722090259,0,1,0,Performing Arts & Entertainment,0,6.144078091843605,Charlotte Jorgensen,False,False,False,False,True,False,False,0,0,male,female,7.0,8.0,6.0,,0,12,0,6.814726840855107,0,21.0,-0.6793662204867574,0.5633905456098738,-1.2427567660966312,0,0,0.816496580927726,3.0,1,0.0,23.333333333333332,0,4,1,0,0,1,0,189,11,3,0,0.8076923076923077,0.3333333333333333
1,5,John O'Hurley,2,1,50,2500,11.213776722090259,0,1,0,Performing Arts & Entertainment,0,6.144078091843605,Charlotte Jorgensen,False,False,False,False,True,False,False,0,0,male,female,9.0,9.0,9.0,,0,12,0,6.814726840855107,0,27.0,1.1285529853737577,-0.6793662204867574,1.8079192058605151,1,0,0.0,1.0,0,1.0,22.75,1,5,1,0,0,0,0,189,11,4,0,1.0,1.0
1,6,John O'Hurley,2,1,50,2500,11.213776722090259,0,1,0,Performing Arts & Entertainment,0,6.144078091843605,Charlotte Jorgensen,False,False,False,False,True,False,False,0,0,male,female,9.0,9.0,9.0,,0,12,0,6.814726840855107,0,27.0,-0.7071067811865475,1.1285529853737577,-1.8356597665603052,0,0,0.0,2.0,1,1.0,23.6,0,6,1,0,0,0,0,189,11,5,0,0.9818181818181818,0.0
1,1,Kelly Monaco,1,0,29,841,-9.786223277909741,0,1,0,Performing Arts & Entertainment,0,7.114563977594068,Alec Mazo,False,False,False,False,True,False,False,0,1,female,male,5.0,4.0,4.0,,0,2,0,6.814726840855107,0,13.0,-1.9035966593076648,0.0,-1.9035966593076648,0,0,0.4714045207910317,6.0,1,0.0,0.0,0,1,1,0,0,0,0,212,1,0,0,0.65,0.0
1,2,Kelly Monaco,1,0,29,841,-9.786223277909741,0,1,0,Performing Arts & Entertainment,0,7.114563977594068,Alec Mazo,False,False,False,False,True,False,False,0,1,female,male,5.0,6.0,6.0,,0,2,0,6.814726840855107,0,17.0,-0.7122552043405331,-1.9035966593076648,1.1913414549671315,0,0,0.4714045207910317,5.0,1,1.0,13.0,1,2,1,0,0,1,0,212,1,1,0,0.6538461538461539,0.2
1,3,Kelly Monaco,1,0,29,841,-9.786223277909741,0,1,0,Performing Arts & Entertainment,0,7.114563977594068,Alec Mazo,False,False,False,False,True,False,False,0,1,female,male,6.0,7.0,8.0,,0,2,0,6.814726840855107,0,21.0,-0.040242181829276545,-0.7122552043405331,0.6720130225112566,0,0,0.816496580927726,4.0,1,2.0,15.0,1,3,1,0,0,1,0,212,1,2,0,0.8076923076923077,0.25
1,4,Kelly Monaco,1,0,29,841,-9.786223277909741,0,1,0,Performing Arts & Entertainment,0,7.114563977594068,Alec Mazo,False,False,False,False,True,False,False,0,1,female,male,9.0,9.0,8.0,,0,2,0,6.814726840855107,0,26.0,1.0190493307301363,-0.040242181829276545,1.059291512559413,1,0,0.4714045207910317,1.0,0,3.0,17.0,1,4,1,0,0,1,0,212,1,3,0,1.0,1.0
1,5,Kelly Monaco,1,0,29,841,-9.786223277909741,0,1,0,Performing Arts & Entertainment,0,7.114563977594068,Alec Mazo,False,False,False,False,True,False,False,0,1,female,male,8.5,7.5,7.5,,0,2,0,6.814726840855107,0,23.5,-0.3526728079292986,1.0190493307301363,-1.371722138659435,0,0,0.4714045207910317,2.0,1,3.0,19.25,0,5,1,0,0,0,0,212,1,4,0,0.8703703703703703,0.5
1,6,Kelly Monaco,1,0,29,841,-9.786223277909741,0,1,0,Performing Arts & Entertainment,0,7.114563977594068,Alec Mazo,False,False,False,False,True,False,False,0,1,female,male,8.5,9.5,9.5,,0,2,0,6.814726840855107,0,27.5,0.7071067811865475,-0.3526728079292986,1.0597795891158461,1,0,0.4714045207910317,1.0,1,4.0,20.1,1,6,1,0,0,0,0,212,1,5,0,1.0,1.0
1,1,Rachel Hunter,4,0,35,1225,-3.786223277909741,0,1,0,"Fashion, Beauty & Modeling",1,0.0,Jonathan Roberts,False,True,False,False,False,False,False,0,3,female,male,7.0,6.0,7.0,,0,31,0,6.814726840855107,0,20.0,0.6754697823349772,0.0,0.6754697823349772,1,0,0.4714045207910317,1.0,0,0.0,0.0,0,1,1,0,0,0,0,318,30,0,0,1.0,1.0
1,2,Rachel Hunter,4,0,35,1225,-3.786223277909741,0,1,0,"Fashion, Beauty & Modeling",1,0.0,Jonathan Roberts,False,True,False,False,False,False,False,0,3,female,male,8.0,8.0,8.0,,0,31,0,6.814726840855107,0,24.0,0.8622036684122237,0.6754697823349772,0.1867338860772465,0,0,0.0,2.0,0,0.0,20.0,0,2,1,0,0,1,0,318,30,1,0,0.9230769230769231,0.8
1,3,Rachel Hunter,4,0,35,1225,-3.786223277909741,0,1,0,"Fashion, Beauty & Modeling",1,0.0,Jonathan Roberts,False,True,False,False,False,False,False,0,3,female,male,8.0,9.0,9.0,,0,31,0,6.814726840855107,0,26.0,0.9658123639026407,0.8622036684122237,0.10360869549041696,1,0,0.4714045207910317,1.0,0,0.0,22.0,0,3,1,0,0,1,0,318,30,2,0,1.0,1.0
1,4,Rachel Hunter,4,0,35,1225,-3.786223277909741,0,1,0,"Fashion, Beauty & Modeling",1,0.0,Jonathan Roberts,False,True,False,False,False,False,False,0,3,female,male,7.0,9.0,9.0,,1,31,0,6.814726840855107,0,25.0,0.6793662204867574,0.9658123639026407,-0.28644614341588326,0,0,0.9428090415820634,2.0,0,0.0,23.333333333333332,0,4,1,0,0,1,0,318,30,3,0,0.9615384615384616,0.6666666666666666
1,1,Trista Sutter,6,0,32,1024,-6.786223277909741,0,1,0,Performing Arts & Entertainment,0,6.837119635419977,Louis van Amstel,False,False,False,False,True,False,False,0,5,female,male,6.0,6.0,6.0,,0,40,0,6.814726840855107,0,18.0,-0.06140634384863477,0.0,-0.06140634384863477,0,0,0.0,4.0,0,0.0,0.0,0,1,1,0,0,0,0,382,39,0,0,0.9,0.4
1,2,Trista Sutter,6,0,32,1024,-6.786223277909741,0,1,0,Performing Arts & Entertainment,0,6.837119635419977,Louis van Amstel,False,False,False,False,True,False,False,0,5,female,male,6.0,7.0,6.0,,1,40,0,6.814726840855107,0,19.0,-0.2624098121254598,-0.06140634384863477,-0.201003468276825,0,0,0.4714045207910317,4.0,0,0.0,18.0,0,2,1,0,0,1,0,382,39,1,0,0.7307692307692307,0.4
2,1,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,8.0,8.0,8.0,,0,14,0,6.814726840855107,0,24.0,1.086099282057325,0.0,1.086099282057325,1,0,0.0,1.0,0,0.0,0.0,0,1,1,0,0,1,0,109,13,6,1,1.0,1.0
2,2,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,9.0,9.0,9.0,,0,14,0,6.814726840855107,0,27.0,1.1278749146893086,1.086099282057325,0.041775632631983584,0,0,0.0,2.0,0,0.0,24.0,0,2,1,0,0,1,0,109,13,7,1,0.9310344827586207,0.875
2,3,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,9.0,9.0,9.0,,0,14,0,6.814726840855107,0,27.0,0.9386679716361955,1.1278749146893086,-0.18920694305311303,1,0,0.0,1.0,0,0.0,25.5,0,3,1,0,0,1,0,109,13,8,1,1.0,1.0
2,4,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,9.0,9.0,10.0,,0,14,0,6.814726840855107,0,28.0,0.8008137977782757,0.9386679716361955,-0.13785417385791987,1,0,0.4714045207910317,1.0,0,0.0,26.0,0,4,1,0,0,1,0,109,13,9,1,1.0,1.0
2,5,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,9.0,9.0,9.0,,0,14,0,6.814726840855107,0,27.0,0.6263765644712502,0.8008137977782757,-0.17443723330702543,0,0,0.0,2.0,0,0.0,26.5,0,5,1,0,0,1,0,109,13,10,1,0.9,0.8
2,6,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,10.0,10.0,10.0,,0,14,0,6.814726840855107,0,30.0,0.9694521124707414,0.6263765644712502,0.34307554799949114,1,1,0.0,1.0,0,0.0,26.6,0,6,1,0,0,1,0,109,13,11,1,1.0,1.0
2,7,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,9.5,9.0,9.0,,0,14,0,6.814726840855107,0,27.5,0.5940885257860046,0.9694521124707414,-0.3753635866847368,1,0,0.23570226039551584,1.0,0,0.0,27.166666666666668,0,7,1,0,0,1,0,109,13,12,1,1.0,1.0
2,8,Drew Lachey,1,1,29,841,-9.786223277909741,0,1,0,Music & Dance,0,7.07246097496337,Cheryl Burke,False,False,False,True,False,False,False,0,4,male,female,9.6666,9.6666,9.6666,,0,14,0,6.814726840855107,0,28.9998,0.7043551963328242,0.5940885257860046,0.1102666705468196,1,0,0.0,1.0,0,0.0,27.214285714285715,0,8,1,0,0,0,0,109,13,13,1,1.0,1.0
2,1,George Hamilton,5,1,66,4356,27.21377672209026,0,0,1,Performing Arts & Entertainment,0,6.852044097891235,Edyta Sliwinska,False,False,False,False,True,False,False,0,8,male,female,7.0,5.0,6.0,,0,20,0,5.0,0,18.0,-0.3620330940191084,0.0,-0.3620330940191084,0,0,0.816496580927726,8.0,0,0.0,0.0,0,1,1,0,0,1,0,129,19,6,1,0.75,0.2222222222222222
2,2,George Hamilton,5,1,66,4356,27.21377672209026,0,0,1,Performing Arts & Entertainment,0,6.852044097891235,Edyta Sliwinska,False,False,False,False,True,False,False,0,8,male,female,8.0,7.0,7.0,,0,20,0,5.0,0,22.0,-0.05245929835764206,-0.3620330940191084,0.3095737956614663,0,0,0.4714045207910317,5.0,0,0.0,18.0,0,2,1,0,0,1,0,129,19,7,1,0.7586206896551724,0.5
2,3,George Hamilton,5,1,66,4356,27.21377672209026,0,0,1,Performing Arts & Entertainment,0,6.852044097891235,Edyta Sliwinska,False,False,False,False,True,False,False,0,8,male,female,7.0,7.0,8.0,,0,20,0,5.0,0,22.0,-0.1656472891122698,-0.05245929835764206,-0.11318799075462774,0,0,0.4714045207910317,5.0,0,0.0,20.0,0,3,1,0,0,1,0,129,19,8,1,0.8148148148148148,0.42857142857142855
2,4,George Hamilton,5,1,66,4356,27.21377672209026,0,0,1,Performing Arts & Entertainment,0,6.852044097891235,Edyta Sliwinska,False,False,False,False,True,False,False,0,8,male,female,7.0,7.0,7.0,,0,20,0,5.0,0,21.0,-0.23181452040950115,-0.1656472891122698,-0.06616723129723134,0,0,0.0,6.0,1,0.0,20.666666666666668,0,4,1,0,0,1,0,129,19,9,1,0.75,0.16666666666666666
2,5,George Hamilton,5,1,66,4356,27.21377672209026,0,0,1,Performing Arts & Entertainment,0,6.852044097891235,Edyta Sliwinska,False,False,False,False,True,False,False,0,8,male,female,8.0,8.0,8.0,,0,20,0,5.0,0,24.0,-0.3986032682998872,-0.23181452040950115,-0.16678874789038603,0,0,0.0,4.0,0,1.0,20.75,1,5,1,0,0,1,0,129,19,10,1,0.8,0.4
2,6,George Hamilton,5,1,66,4356,27.21377672209026,0,0,1,Performing Arts & Entertainment,0,6.852044097891235,Edyta Sliwinska,False,False,False,False,True,False,False,0,8,male,female,8.0,7.0,8.0,,1,20,0,5.0,0,23.0,-1.0264787073219623,-0.3986032682998872,-0.6278754390220751,0,0,0.4714045207910317,4.0,1,1.0,21.4,0,6,1,0,0,1,0,129,19,11,1,0.7666666666666667,0.25
2,1,Giselle Fernandez,8,0,44,1936,5.213776722090259,0,1,0,"Media, News & Communication",1,0.0,Jonathan Roberts,False,False,True,False,False,False,False,0,2,female,male,7.0,8.0,8.0,,0,31,0,4.0,0,23.0,0.8447438860445862,0.0,0.8447438860445862,0,0,0.4714045207910317,2.0,0,0.0,0.0,0,1,1,0,0,1,0,133,30,6,1,0.9583333333333334,0.8888888888888888
2,2,Giselle Fernandez,8,0,44,1936,5.213776722090259,0,1,0,"Media, News & Communication",1,0.0,Jonathan Roberts,False,False,True,False,False,False,False,0,2,female,male,8.0,8.0,8.0,,0,31,0,4.0,0,24.0,0.41967438686113817,0.8447438860445862,-0.425069499183448,0,0,0.0,3.0,0,0.0,23.0,0,2,1,0,0,1,0,133,30,7,1,0.8275862068965517,0.75
2,3,Giselle Fernandez,8,0,44,1936,5.213776722090259,0,1,0,"Media, News & Communication",1,0.0,Jonathan Roberts,False,False,True,False,False,False,False,0,2,female,male,7.0,8.0,7.0,,1,31,0,4.0,0,22.0,-0.1656472891122698,0.41967438686113817,-0.585321675973408,0,0,0.4714045207910317,5.0,0,0.0,23.5,0,3,1,0,0,1,0,133,30,8,1,0.8148148148148148,0.42857142857142855
2,1,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,7.0,7.0,7.0,,0,6,0,6.814726840855107,0,21.0,0.3620330940191084,0.0,0.3620330940191084,0,0,0.0,5.0,0,0.0,0.0,0,1,1,0,0,1,0,176,5,6,1,0.875,0.5555555555555556
2,2,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,7.0,8.0,8.0,,0,6,0,6.814726840855107,0,23.0,0.18360754425174805,0.3620330940191084,-0.17842554976736033,0,0,0.4714045207910317,4.0,0,0.0,21.0,0,2,1,0,0,1,0,176,5,7,1,0.7931034482758621,0.625
2,3,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,7.0,6.0,6.0,,0,6,0,6.814726840855107,0,19.0,-0.828236445561349,0.18360754425174805,-1.011843989813097,0,0,0.4714045207910317,7.0,1,0.0,22.0,0,3,1,0,0,1,0,176,5,8,1,0.7037037037037037,0.14285714285714285
2,4,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,8.0,8.0,8.0,,0,6,0,6.814726840855107,0,24.0,0.21074047309954605,-0.828236445561349,1.038976918660895,0,0,0.0,5.0,0,1.0,21.0,1,4,1,0,0,1,0,176,5,9,1,0.8571428571428571,0.3333333333333333
2,5,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,7.0,8.0,8.0,,0,6,0,6.814726840855107,0,23.0,-0.740263212556933,0.21074047309954605,-0.951003685656479,0,0,0.4714045207910317,5.0,1,1.0,21.75,0,5,1,0,0,1,0,176,5,10,1,0.7666666666666667,0.2
2,6,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,8.0,7.0,8.0,,0,6,0,6.814726840855107,0,23.0,-1.0264787073219623,-0.740263212556933,-0.2862154947650294,0,0,0.4714045207910317,4.0,1,2.0,22.0,1,6,1,0,0,1,0,176,5,11,1,0.7666666666666667,0.25
2,7,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,7.0,7.0,6.5,,0,6,0,6.814726840855107,0,20.5,-1.4852213144650113,-1.0264787073219623,-0.45874260714304893,0,0,0.23570226039551584,4.0,1,3.0,22.166666666666668,1,7,1,0,0,1,0,176,5,12,1,0.7454545454545455,0.0
2,8,Jerry Rice,2,1,43,1849,4.213776722090259,0,1,0,Sports & Physical Performance,0,6.469675435259047,Anna Trebunskaya,False,False,False,False,False,False,True,0,1,male,female,9.0,9.0,8.6666,,0,6,0,6.814726840855107,0,26.666600000000003,-1.144587099654885,-1.4852213144650113,0.34063421481012623,0,0,0.1571662672317296,3.0,1,4.0,21.928571428571427,1,8,1,0,0,0,0,176,5,13,1,0.9195442727191223,0.0
2,1,Kenny Mayne,10,1,46,2116,7.213776722090259,0,1,0,Sports & Physical Performance,0,6.894182993452763,Andrea Hale,False,False,False,False,False,False,True,0,0,male,female,4.0,5.0,4.0,,1,4,0,6.814726840855107,0,13.0,-1.5688100740828028,0.0,-1.5688100740828028,0,0,0.4714045207910317,9.0,1,0.0,0.0,0,1,1,0,0,1,0,215,3,6,1,0.5416666666666666,0.1111111111111111
2,1,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,5.0,7.0,7.0,,0,40,0,6.0,0,19.0,-0.12067769800636945,0.0,-0.12067769800636945,0,0,0.9428090415820634,7.0,0,0.0,0.0,0,1,1,0,0,1,0,239,39,6,1,0.7916666666666666,0.3333333333333333
2,2,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,6.0,7.0,7.0,,0,40,0,6.0,0,20.0,-0.5245929835764223,-0.12067769800636945,-0.4039152855700528,0,0,0.4714045207910317,7.0,0,0.0,19.0,0,2,1,0,0,1,0,239,39,7,1,0.6896551724137931,0.25
2,3,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,8.0,8.0,9.0,,0,40,0,6.0,0,25.0,0.4969418673368094,-0.5245929835764223,1.0215348509132316,0,0,0.4714045207910317,4.0,0,0.0,19.5,0,3,1,0,0,1,0,239,39,8,1,0.9259259259259259,0.5714285714285714
2,4,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,9.0,9.0,8.0,,0,40,0,6.0,0,26.0,0.5057771354389109,0.4969418673368094,0.008835268102101501,0,0,0.4714045207910317,2.0,0,0.0,21.333333333333332,0,4,1,0,0,1,0,239,39,9,1,0.9285714285714286,0.8333333333333334
2,5,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,7.0,9.0,9.0,,0,40,0,6.0,0,25.0,-0.05694332404284137,0.5057771354389109,-0.5627204594817523,0,0,0.9428090415820634,3.0,0,0.0,22.5,0,5,1,0,0,1,0,239,39,10,1,0.8333333333333334,0.6
2,6,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,9.0,9.0,9.0,,0,40,0,6.0,0,27.0,0.11405318970243981,-0.05694332404284137,0.1709965137452812,0,0,0.0,3.0,0,0.0,23.0,0,6,1,0,0,1,0,239,39,11,1,0.9,0.5
2,7,Lisa Rinna,4,0,42,1764,3.213776722090259,0,1,0,Performing Arts & Entertainment,0,7.5942227629335175,Louis van Amstel,False,False,False,False,True,False,False,0,9,female,male,8.5,9.0,9.0,,1,40,0,6.0,0,26.5,0.2970442628930023,0.11405318970243981,0.18299107319056246,0,0,0.23570226039551584,3.0,1,0.0,23.666666666666668,0,7,1,0,0,1,0,239,39,12,1,0.9636363636363636,0.3333333333333333
2,1,Master P,7,1,35,1225,-3.786223277909741,0,1,0,Music & Dance,0,6.664539750784472,Ashly DelGrosso,False,False,False,True,False,False,False,0,3,male,female,4.0,4.0,4.0,,0,8,0,3.0,0,12.0,-1.8101654700955419,0.0,-1.8101654700955419,0,0,0.0,10.0,1,0.0,0.0,0,1,1,0,0,1,0,259,7,6,1,0.5,0.0
2,2,Master P,7,1,35,1225,-3.786223277909741,0,1,0,Music & Dance,0,6.664539750784472,Ashly DelGrosso,False,False,False,True,False,False,False,0,3,male,female,6.0,5.0,5.0,,0,8,0,3.0,0,16.0,-1.4688603540139828,-1.8101654700955419,0.341305116081559,0,0,0.4714045207910317,9.0,1,1.0,12.0,1,2,1,0,0,1,0,259,7,7,1,0.5517241379310345,0.0
2,3,Master P,7,1,35,1225,-3.786223277909741,0,1,0,Music & Dance,0,6.664539750784472,Ashly DelGrosso,False,False,False,True,False,False,False,0,3,male,female,6.0,4.0,4.0,,0,8,0,3.0,0,14.0,-1.9325517063098143,-1.4688603540139828,-0.46369135229583147,0,0,0.9428090415820634,8.0,1,2.0,14.0,1,3,1,0,0,1,0,259,7,8,1,0.5185185185185185,0.0
2,4,Master P,7,1,35,1225,-3.786223277909741,0,1,0,Music & Dance,0,6.664539750784472,Ashly DelGrosso,False,False,False,True,False,False,False,0,3,male,female,4.0,2.0,2.0,,1,8,0,3.0,0,8.0,-2.1495528256153724,-1.9325517063098143,-0.2170011193055581,0,0,0.9428090415820634,7.0,1,3.0,14.0,0,4,1,0,0,1,0,259,7,9,1,0.2857142857142857,0.0
